CustomerID,Country,State,City,Zip Code,Lat Long,Latitude,Longitude
5552-ZNFSJ,United States,California,Santa Rosa,95407.0,,38.394091,-122.739814
2223-KAGMX,United States,California,Santa Rosa,95409.0,"38.468893, -122.580539",,-122.580539
7321-PKUYW,United States,California,Branscomb,95417.0,"39.710591, -123.682799",39.710591,-123.682799
2833-SLKDQ,United States,California,Caspar,95420.0,"39.361283, -123.784599",39.361283,-123.784599
7595-EUIVN,,,,95422.0,"38.965804, -122.631779",38.965804,-122.631779
2026-TGDHM,,California,Cloverdale,95425.0,"38.801936, -122.938935",38.801936,-122.938935
4030-VPZBD,United States,California,Comptche,95427.0,"39.239818, -123.565432",,-123.565432
4187-CINZD,United States,California,Eldridge,,"38.348884, -122.51699",38.348884,-122.51699
6818-WOBHJ,United States,California,,95439.0,"38.493888, -122.777141",38.493888,-122.777141
2408-TZMJL,United States,California,Gualala,95445.0,"38.848082, -123.50608",38.848082,
9134-CEQMF,United States,California,Nice,95464.0,"39.12334, -122.838198",39.12334,
7993-PYKOF,United States,California,Rio Nido,95471.0,"38.522328, -122.97932",38.522328,
5027-XWQHA,United States,California,Ukiah,95482.0,"39.134075, -123.23422",,
4566-QVRRW,United States,California,Witter Springs,95493.0,"39.222323, -122.985488",39.222323,-122.985488
8519-IMDHU,United States,California,Alderpoint,95511.0,"40.166028, -123.584144",40.166028,-123.584144
0201-OAMXR,United States,California,Mckinleyville,,"40.965011, -124.015255",40.965011,-124.015255
3372-KWFBM,United States,California,Bayside,,"40.825486, -124.049485",40.825486,-124.049485
,United States,California,Blue Lake,95525.0,"40.94338, -123.831799",,-123.831799
6393-WRYZE,United States,California,Bridgeville,95526.0,,40.372532,-123.525626
6599-RCLCJ,United States,California,Crescent City,95531.0,"41.701223, -124.003393",41.701223,-124.003393
9831-BPFRI,United States,,Ferndale,95536.0,"40.4785, -124.301372",40.4785,
1725-MIMXW,United States,California,Honeydew,95545.0,"40.342928, -124.063329",40.342928,-124.063329
0031-PVLZI,United States,California,Korbel,95550.0,"40.7666, -123.80458",40.7666,-123.80458
7206-GZCDC,United States,California,Loleta,,"40.665952, -124.240051",40.665952,-124.240051
4791-QRGMF,United States,California,Miranda,95553.0,"40.210895, -123.86",40.210895,-123.86
1768-ZAIFU,United States,California,Rio Dell,95562.0,"40.485849, -124.163234",,-124.163234
,United States,California,Salyer,95563.0,"40.89866, -123.539754",40.89866,-123.539754
1934-SJVJK,United States,California,Smith River,95567.0,"41.950683, -124.097094",41.950683,
3838-OZURD,United States,,Somes Bar,95568.0,"41.444606, -123.471895",41.444606,-123.471895
9269-CQOOL,United States,California,,95570.0,"41.162295, -124.027381",41.162295,-124.027381
2845-HSJCY,United States,,Whitethorn,95589.0,"40.053159, -123.995867",40.053159,-123.995867
,United States,California,Amador City,95601.0,"38.431407, -120.8421",38.431407,-120.8421
,United States,,Carmichael,95608.0,"38.626128, -121.328011",38.626128,-121.328011
7943-RQCHR,United States,California,,95616.0,"38.508735, -121.678813",38.508735,-121.678813
3793-MMFUH,United States,California,Davis,95618.0,"38.544002, -121.685559",38.544002,-121.685559
3249-ZPQRG,,California,Diamond Springs,95619.0,"38.683605, -120.811852",38.683605,-120.811852
2568-BRGYX,United States,California,Dixon,95620.0,"38.392821, -121.799917",38.392821,-121.799917
7721-JXEAW,United States,California,Elk Grove,95624.0,,38.434138,-121.30587
7249-WBIYX,,California,Elmira,95625.0,"38.349195, -121.902943",38.349195,-121.902943
6567-HOOPW,United States,California,Folsom,95630.0,,38.672638,-121.147403
3164-AALRN,United States,California,Greenwood,95635.0,"38.921333, -120.897718",38.921333,-120.897718
3334-CTHOL,United States,California,Jackson,95642.0,"38.336216, -120.76901",38.336216,-120.76901
,United States,California,Knights Landing,95645.0,,38.875508,-121.765866
8621-MNIHH,United States,California,Madison,95653.0,,38.674276,-121.961866
0471-LVHGK,United States,California,Orangevale,95662.0,"38.689174, -121.218435",38.689174,
9518-RWHZL,United States,California,Penryn,95663.0,,38.859093,-121.182872
5419-CONWX,United States,California,,95668.0,"38.833554, -121.498102",38.833554,-121.498102
6240-EURKS,United States,California,Plymouth,95669.0,"38.489273, -120.891614",38.489273,
6960-HVYXR,United States,California,Rio Linda,95673.0,"38.688764, -121.457596",38.688764,-121.457596
,,California,Sheridan,95681.0,,38.984756,-121.345074
7861-UVUFT,United States,California,Sloughhouse,95683.0,"38.470423, -121.114897",38.470423,
5357-TZHPP,United States,California,Wheatland,95692.0,"39.043387, -121.409837",,-121.409837
0680-DFNNY,United States,California,,95694.0,"38.578604, -122.024579",,-122.024579
7767-UXAGJ,United States,California,Colfax,95713.0,"39.084645, -120.894014",39.084645,-120.894014
1571-SAVHK,United States,California,Meadow Vista,95722.0,"39.003358, -121.022539",39.003358,-121.022539
,United States,California,Soda Springs,95728.0,,39.279068,-120.414275
0506-LVNGN,United States,California,Rancho Cordova,95742.0,"38.591134, -121.161585",38.591134,-121.161585
2951-QOQTK,United States,California,Sacramento,95815.0,,38.608405,-121.449942
3473-XIIIT,United States,California,Sacramento,95824.0,"38.517295, -121.439819",38.517295,-121.439819
7893-IXHRQ,,California,Sacramento,95826.0,"38.542532, -121.378826",38.542532,-121.378826
2952-QAYZF,United States,,Sacramento,95828.0,"38.486938, -121.395805",,-121.395805
4763-PGDPO,United States,California,Sacramento,95831.0,"38.494832, -121.529447",38.494832,-121.529447
,United States,California,Sacramento,95838.0,"38.646096, -121.442433",38.646096,-121.442433
9283-LZQOH,United States,California,,95843.0,"38.715498, -121.363411",,-121.363411
7079-QRCBC,United States,California,Sacramento,95864.0,"38.585826, -121.376263",38.585826,-121.376263
5469-CTCWN,,California,Arbuckle,,"38.982373, -122.047751",38.982373,-122.047751
9851-QXEEQ,United States,California,Bangor,95914.0,"39.396585, -121.38029",39.396585,-121.38029
,United States,California,Canyon Dam,95923.0,"40.171312, -121.120605",40.171312,-121.120605
5208-HFSBT,United States,California,Challenge,,"39.461768, -121.195825",39.461768,-121.195825
3254-YRILK,United States,California,Dobbins,95935.0,"39.381174, -121.21191",39.381174,
2667-WYLWJ,,California,Dunnigan,95937.0,"38.931425, -121.946081",38.931425,-121.946081
0529-ONKER,United States,California,Forest Ranch,95942.0,"40.077028, -121.494168",40.077028,-121.494168
5240-IJOQT,United States,California,Grass Valley,95949.0,"39.099204, -121.137962",39.099204,-121.137962
1092-GANHU,,California,Magalia,95954.0,"39.933852, -121.584371",39.933852,
,United States,California,Nevada City,,"39.333737, -120.858667",39.333737,-120.858667
7881-EVUAD,United States,California,Oroville,95966.0,"39.473896, -121.415927",39.473896,
5766-XQXMQ,United States,California,,95970.0,"39.424957, -122.039307",39.424957,
3703-VAVCL,United States,California,Strawberry Valley,95981.0,"39.58458, -121.093256",39.58458,-121.093256
8519-QJGJD,,California,Twain,95984.0,,40.022184,-121.062384
6326-MTTXK,United States,California,Yuba City,95993.0,"39.075694, -121.70606",39.075694,-121.70606
0330-IVZHA,United States,California,,96007.0,"40.448632, -122.306657",,-122.306657
,United States,California,Big Bend,96011.0,"41.096569, -121.879082",41.096569,-121.879082
4237-RLAQD,United States,California,Callahan,96014.0,"41.388397, -122.794636",41.388397,-122.794636
9651-GTSAQ,United States,California,Corning,96021.0,,39.913777,-122.289984
3186-BAXNB,United States,California,Cottonwood,96022.0,"40.336392, -122.448533",40.336392,-122.448533
0637-YLETY,United States,California,Douglas City,96024.0,"40.586588, -122.903677",40.586588,
1157-BQCUW,United States,California,Fall River Mills,96028.0,"41.017282, -121.468945",41.017282,-121.468945
2660-EMUBI,United States,California,Fort Jones,96032.0,,41.5837,-122.935922
7675-OZCZG,United States,California,Hayfork,96041.0,"40.547857, -123.187265",,-123.187265
2003-CKLOR,United States,California,Igo,96047.0,,,-122.647172
9254-RBFON,United States,California,Klamath River,96050.0,"41.816595, -122.948287",41.816595,-122.948287
1205-WNWPJ,United States,California,Lakehead,96051.0,,40.883853,-122.418258
9391-EOYLI,United States,California,Lewiston,96052.0,"40.704293, -122.803899",40.704293,-122.803899
8387-MOJJT,United States,California,Nubieber,96068.0,,41.082472,-121.195215
2761-OCIAX,United States,California,Palo Cedro,96073.0,"40.582399, -122.195512",,-122.195512
3068-OMWZA,United States,California,Round Mountain,96084.0,"40.923558, -122.059933",40.923558,-122.059933
6032-KRXXO,United States,California,,96086.0,"41.924174, -123.260788",,
7459-RRWQZ,United States,California,Shasta,96087.0,"40.617614, -122.512861",40.617614,-122.512861
4154-AQUGT,United States,California,Vina,96092.0,"39.955164, -122.018567",,-122.018567
3092-IGHWF,United States,,Alturas,,"41.468877, -120.54229",41.468877,
8017-LXHFA,United States,California,Davis Creek,96108.0,"41.750354, -120.403885",,-120.403885
,United States,California,Fort Bidwell,,,41.932207,-120.135941
,,California,Lake City,96115.0,"41.729079, -120.225025",,-120.225025
1262-OPMFY,United States,California,Likely,96116.0,"41.266008, -120.490731",41.266008,-120.490731
,United States,California,Portola,96122.0,"39.786755, -120.445626",39.786755,-120.445626
1899-VXWXM,United States,California,Ravendale,96123.0,,40.845738,
4690-LLKUA,United States,California,Topaz,96133.0,"38.636052, -119.489162",38.636052,-119.489162
3331-HQDTW,United States,California,Homewood,96141.0,"39.117018, -120.212535",39.117018,-120.212535
9490-DFPMD,United States,,Tahoma,96142.0,"39.061227, -120.179546",39.061227,-120.179546
,United States,California,Tahoe City,96145.0,,39.178337,-120.162806
3049-NDXFL,,,South Lake Tahoe,96150.0,"38.911577, -120.106169",,-120.106169
8580-AECUZ,United States,California,,96161.0,"39.342498, -120.247127",39.342498,-120.247127
7963-GQRMY,United States,California,Los Angeles,90004.0,"34.076259, -118.310715",34.076259,-118.310715
1228-FZFRV,United States,California,Los Angeles,90007.0,"34.027337, -118.28515",34.027337,-118.28515
2058-DCJBE,United States,,,90012.0,"34.065875, -118.238728",34.065875,-118.238728
5364-XYIRR,United States,California,Los Angeles,90013.0,"34.044639, -118.240413",34.044639,-118.240413
4829-AUOAX,United States,California,Los Angeles,90014.0,"34.043144, -118.251977",,
5047-LHVLY,United States,California,Los Angeles,90020.0,"34.066367, -118.309868",34.066367,-118.309868
9158-VCTQB,United States,California,Los Angeles,90023.0,"34.017697, -118.200577",34.017697,-118.200577
6311-UEUME,,California,Los Angeles,90025.0,"34.046174, -118.446333",34.046174,-118.446333
6839-ITVZJ,United States,California,Los Angeles,90037.0,"34.002642, -118.287596",34.002642,-118.287596
0375-HVGXO,United States,,Los Angeles,90045.0,,33.954017,-118.402447
8593-WHYHV,United States,California,Los Angeles,90047.0,"33.958149, -118.308441",,-118.308441
6097-EQISJ,United States,California,Los Angeles,90058.0,"34.001617, -118.222274",34.001617,-118.222274
4423-YLHDV,,California,Los Angeles,,,,-118.249826
0107-YHINA,United States,California,Los Angeles,90062.0,"34.003553, -118.308933",34.003553,-118.308933
,United States,California,Los Angeles,90066.0,"34.002028, -118.430656",,-118.430656
4116-TZAQJ,United States,California,Culver City,90230.0,"33.993991, -118.39704",33.993991,-118.39704
3877-JRJIP,United States,,Hawthorne,90250.0,"33.914775, -118.348083",33.914775,-118.348083
8375-DKEBR,United States,California,Hermosa Beach,,"33.86532, -118.396336",33.86532,-118.396336
,United States,California,Lynwood,90262.0,"33.923573, -118.200669",33.923573,-118.200669
7551-JOHTI,United States,California,Malibu,90265.0,"34.074572, -118.831181",34.074572,-118.831181
9804-ICWBG,United States,California,Pacific Palisades,90272.0,,34.079449,-118.548306
5318-IXUZF,United States,California,Redondo Beach,90277.0,"33.830453, -118.384565",33.830453,-118.384565
3198-VELRD,United States,California,Marina Del Rey,90292.0,"33.977468, -118.445475",,-118.445475
9436-ZBZCT,United States,California,Inglewood,90303.0,"33.936291, -118.332639",33.936291,-118.332639
7279-BUYWN,United States,California,Buena Park,90620.0,"33.845706, -118.012204",33.845706,-118.012204
7156-MHUGY,United States,,Buena Park,90621.0,"33.874224, -117.993368",33.874224,-117.993368
7198-GLXTC,United States,California,La Palma,90623.0,"33.850504, -118.039892",,-118.039892
0516-VRYBW,United States,California,Stanton,,"33.801869, -117.995068",33.801869,-117.995068
8380-PEFPE,United States,California,Avalon,90704.0,"33.391181, -118.421305",33.391181,-118.421305
5687-DKDTV,United States,California,Bellflower,90706.0,"33.887676, -118.127289",33.887676,-118.127289
7530-HDYDS,United States,California,Lakewood,90712.0,"33.840524, -118.148403",33.840524,-118.148403
3096-IZETN,United States,California,Lomita,90717.0,"33.794209, -118.317354",33.794209,-118.317354
5922-ABDVO,,California,,,"33.75462, -118.071128",33.75462,-118.071128
9172-ANCRX,United States,California,Carson,,,33.822295,-118.26411
6910-HADCM,United States,California,,90808.0,,33.823943,-118.111335
4816-LXZYW,,,Long Beach,90810.0,"33.819814, -118.222416",33.819814,
,United States,California,Long Beach,90813.0,,33.781086,-118.199049
3536-IQCTX,United States,California,South Pasadena,91030.0,"34.110444, -118.156957",34.110444,-118.156957
4911-BANWH,United States,California,Sunland,91040.0,"34.282704, -118.312929",34.282704,
8496-EJAUI,,California,Tujunga,,"34.296574, -118.244839",34.296574,-118.244839
3132-TVFDZ,United States,California,,91202.0,,34.167926,-118.267539
8080-DDEMJ,United States,California,Glendale,91204.0,"34.136306, -118.26036",34.136306,-118.26036
6365-MTGZX,United States,California,Glendale,91206.0,"34.162515, -118.203869",34.162515,-118.203869
1349-WXNGG,United States,California,,91207.0,"34.182378, -118.262922",34.182378,-118.262922
,,California,Agoura Hills,91301.0,"34.129058, -118.759788",34.129058,-118.759788
0621-TWIEM,United States,California,Newhall,91321.0,,,-118.504118
2485-ITVKB,United States,California,Northridge,,"34.236683, -118.517588",34.236683,-118.517588
,United States,California,Porter Ranch,91326.0,,,-118.556218
1612-EOHDH,United States,California,Pacoima,91331.0,"34.255442, -118.421314",34.255442,
6702-OHFWR,United States,California,Reseda,91335.0,"34.200175, -118.540958",34.200175,-118.540958
4510-PYUSH,United States,California,Sylmar,,"34.321621, -118.399841",,-118.399841
7517-SAWMO,United States,California,,91344.0,,34.291273,-118.505104
4143-HHPMK,United States,California,Mission Hills,,"34.266389, -118.459744",34.266389,-118.459744
7054-LGEQW,United States,California,Canyon Country,91351.0,"34.422519, -118.420717",34.422519,-118.420717
0923-PNFUB,United States,California,Westlake Village,91361.0,"34.130992, -118.894673",34.130992,-118.894673
3494-JCHRQ,United States,California,Van Nuys,91411.0,,34.17847,-118.459472
6474-FVJLC,United States,California,Sherman Oaks,91423.0,"34.146957, -118.432138",34.146957,-118.432138
8840-DQLGN,United States,California,Burbank,91502.0,,34.177267,-118.31003
4547-LYTDD,United States,California,North Hollywood,91601.0,"34.1692, -118.372498",34.1692,-118.372498
6770-XUAGN,United States,California,,,"34.207295, -118.400022",34.207295,-118.400022
4193-ORFCL,United States,California,North Hollywood,91606.0,"34.187599, -118.387125",34.187599,
7776-QWNFX,United States,California,Chino,91710.0,"33.990646, -117.663025",33.990646,-117.663025
6689-TCZHQ,United States,California,Claremont,,"34.127621, -117.717863",34.127621,-117.717863
3143-ILDAL,United States,California,El Monte,91732.0,"34.074492, -118.01462",34.074492,-118.01462
4720-VSTSI,,California,Monterey Park,91754.0,"34.050322, -118.147037",34.050322,-118.147037
3946-MHCZW,,California,Ontario,91761.0,"34.035602, -117.591528",34.035602,-117.591528
6651-AZVTJ,United States,California,Pomona,91768.0,"34.067932, -117.785168",34.067932,-117.785168
4566-GOLUK,United States,California,Rosemead,91770.0,"34.065108, -118.082791",34.065108,-118.082791
