Rank,Publication ID,DOI,PMID,PMCID,Title,Abstract,Acknowledgements,Funding,Source title,Anthology title,Book editors,MeSH terms,Publication date,PubYear,Publication date (online),Publication date (print),Volume,Issue,Pagination,Open Access,Publication Type,Authors,Authors (Raw Affiliation),Corresponding Authors,Authors Affiliations,Times cited,Recent citations,RCR,FCR,Source Linkout,Dimensions URL,Fields of Research (ANZSRC 2020),Sustainable Development Goals;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RESULTS: In post-chemotherapy CMR, 4 patients (19.04%), three symptomatic and one asymptomatic, exhibited evidence of doxorubicin cardiotoxicity. Significant differences in biventricular ejection fraction, left ventricular end-systolic volume index, and all 3D global strain values were noted after chemotherapy in comparison with the baseline (all P < 0.05). More than half of the study population showed a significant change in all right ventricular global strain values. One patient (4.76%) exhibited evidence of diffuse myocardial edema in post-chemotherapy CMR, and 3 patients (14.28%) showed myocardial fibrosis. The study participants were clinically followed up for 4-10 months (mean = 7 months). Overall, 8 patients (38.09%) complained of dyspnea on exertion and fatigue on follow-up. None of the CMR markers was associated with the development of symptoms.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"CONCLUSION: Our investigation revealed striking changes in CMR parameters in the follow-up of BC patients treated with cardiotoxic chemotherapy. These exclusive CMR features assist in the early initiation of preventive cardiac strategies."",""This study was part of an MD thesis supported by Tehran University of Medical Sciences. (Grant No: IR. TUMS. IKHC.1398.011). The authors would like to thank Dr. Kazem Zendehdel, Dr. Reyhane Bayani, Dr. Ali Miri, and Ms. Leila Shayan for their contributions."",,Journal of Clinical Imaging Science,,,,2021-06-07,2021,2021-06-07,,11,,33,All OA";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"5295,pub.1112770769,,30874405,,Primary Care of Breast Cancer Survivors.,""With declining mortality rates, the number of breast cancer survivors is increasing. Ongoing care after breast cancer treatment is often provided by primary care physicians. This care includes surveillance for cancer recurrence with a history and physical examination every three to six months for the first three years after treatment, every six to 12 months for two more years, and annually thereafter. Mammography is performed annually. Magnetic resonance imaging of the breast is not indicated unless patients are at high risk of recurrence, such as having a hereditary cancer syndrome. Many breast cancer survivors experience long-term sequelae from the disease or treatment. Premature menopause with hot flashes can occur and is managed with pharmacologic and nonpharmacologic treatments. Vaginal dryness is treated with vaginal lubricants and gels. Because cardiotoxicity from chemotherapy is possible, clinicians should be alert for this complication and perform echocardiography if appropriate. Impaired cognition after chemotherapy is also common";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"5243,pub.1138868165,10.1161/circimaging.121.012459,34126756,PMC8208092,""Multiparametric Early Detection and Prediction of Cardiotoxicity Using Myocardial Strain, T1 and T2 Mapping, and Biochemical Markers"",""BACKGROUND: Our goal was to evaluate the ability of cardiovascular magnetic resonance for detecting and predicting cardiac dysfunction in patients receiving cancer therapy. Left ventricular ejection fraction, global and regional strain utilizing fast-strain-encoded, T1 and T2 mapping, and cardiac biomarkers (troponin and BNP [brain natriuretic peptide]) were analyzed.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METHODS: Sixty-one patients (47 with breast cancer, 11 with non-Hodgkin lymphoma, and 3 with Hodgkin lymphoma) underwent cardiovascular magnetic resonance scans at baseline and at regular intervals during 2 years of follow-up. The percentage of all left ventricular myocardial segments with strain ≤-17% (normal myocardium [%]) was analyzed. Clinical cardiotoxicity (CTX) and sub-CTX were defined according to standard measures.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RESULTS: Nine (15%) patients developed CTX, 26 (43%) had sub-CTX. Of the 35 patients with CTX or sub-CTX, 24 (69%) were treated with cardioprotective medications and showed recovery of cardiac function. The amount of normal myocardium (%) exhibited markedly higher accuracy for the detection of CTX and sub-CTX compared with left ventricular ejection fraction, T1, and T2 mapping as well as troponin I (Δareas under the curve=0.20, 0.24, and 0.46 for normal myocardium (%) versus left ventricular ejection fraction, troponin I, and T1 mapping, P<0.001 for all). In addition, normal myocardium (%) at baseline accurately identified patients with subsequent CTX (P<0.001), which was not achieved by any other markers.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONCLUSIONS: Normal myocardium (%) derived by fast-strain-encoded cardiovascular magnetic resonance, is an accurate and sensitive tool that can establish cardiac safety in patients with cancer undergoing cardiotoxic chemotherapy not only for the early detection but also for the prediction of those at risk of developing CTX. Registration: URL: https://www.clinicaltrials.gov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"5191,pub.1123509434,10.1016/j.jcmg.2019.10.020,31864989,PMC7887569,Myocardial Extracellular and Cardiomyocyte Volume Expand After Doxorubicin Treatment Similar to Adjuvant Breast Cancer Therapy,,""The authors thank Tonya Calhoun of Preclinical Translational Services, Wake Forest Innovations, and Drs. Melaney Gee and Andre LeGrande for their technical and veterinary support in this study."",,JACC Cardiovascular Imaging,,,""Animals";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"5188,pub.1111256349,10.1016/j.amjcard.2018.12.046,30683420,,Serial Measurements of Left Ventricular Systolic and Diastolic Function by Cardiac Magnetic Resonance Imaging in Patients with Early Stage Breast Cancer on Trastuzumab,""Our aim was to evaluate the temporal changes in left ventricular (LV) diastolic filling in relation to other LV parameters using cardiac MRI (CMR) in patients with HER2 positive breast cancer receiving trastuzumab therapy. Fourty-one women with early stage HER2+ breast cancer underwent serial CMR (baseline, 6, 12, and 18 months) after initiation of trastuzumab therapy. A single, blinded observer measured LV parameters on de-identified CMRs in random order. Linear mixed models were used to investigate temporal changes. Compared to baseline, there were significant decreases in systolic function as measured by both left ventricular ejection fraction (LVEF) (p <0.001 at 6 and 12 months) and peak ejection rate corrected for end-diastolic volume (PER/LVEDV) (p = 0.008 at 6 months, p = 0.01 at 12 months). However, these differences were no longer significant at 18 months. In contrast, significant reductions in diastolic function as measured by LV peak filling rate corrected for end-diastolic volume (PFR/LVEDV) were observed at 6 months (p = 0.012), 12 months (p = 0.031), and up to 18 months (p = 0.034). There were no significant temporal changes in the time to peak filling rate corrected for cardiac cycle (TPF/RR). The reduction in PFR/LVEDV at 18 months was no longer significant when corrected for heart rate. In conclusion, there were significant subclinical deleterious effects on both LV systolic and diastolic function among patients receiving trastuzumab. While there was recovery in LV systolic function after therapy cessation at 18 months, reduction in PFR/LVEDV appeared to persist. Thus, diastolic dysfunction may serve as a marker of trastuzumab-induced cardiotoxicity that needs to be confirmed in a larger study."",""We thank all the study coordinators and patients who participated in this study. This study was supported by an operating grant from the Canadian Institutes of Health Research and an industry partnered grant from Roche Canada. The study sponsors had no role in the study design, data collection or analysis, interpretation of the findings, writing the manuscript or the decision to submit the manuscript for publication. Dr Kim A Connelly is supported by a New Investigator award from the CIHR and an Early Researcher award from the Ministry of Ontario. Dr. Yan is supported by a Clinician-Scientist Award from the University of Toronto."",Funding sources: This study was supported by an operating grant from the Canadian Institutes of Health Research and an industry partnered grant from Roche Canada.,The American Journal of Cardiology,,,""Antineoplastic Agents, Immunological";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"5186,pub.1164379153,10.1161/circulationaha.123.064274,37746692,PMC10655910,""Multicenter, Prospective, Randomized Controlled Trial of High-Sensitivity Cardiac Troponin I–Guided Combination Angiotensin Receptor Blockade and Beta-Blocker Therapy to Prevent Anthracycline Cardiotoxicity: The Cardiac CARE Trial"",""BACKGROUND: Anthracycline-induced cardiotoxicity has a variable incidence, and the development of left ventricular dysfunction is preceded by elevations in cardiac troponin concentrations. Beta-adrenergic receptor blocker and renin-angiotensin system inhibitor therapies have been associated with modest cardioprotective effects in unselected patients receiving anthracycline chemotherapy.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
METHODS: In a multicenter, prospective, randomized, open-label, blinded end-point trial, patients with breast cancer and non-Hodgkin lymphoma receiving anthracycline chemotherapy underwent serial high-sensitivity cardiac troponin testing and cardiac magnetic resonance imaging before and 6 months after anthracycline treatment. Patients at high risk of cardiotoxicity (cardiac troponin I concentrations in the upper tertile during chemotherapy) were randomized to standard care plus cardioprotection (combination carvedilol and candesartan therapy) or standard care alone. The primary outcome was adjusted change in left ventricular ejection fraction at 6 months. In low-risk nonrandomized patients with cardiac troponin I concentrations in the lower 2 tertiles, we hypothesized the absence of a 6-month change in left ventricular ejection fraction and tested for equivalence of ±2%.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RESULTS: Between October 2017 and June 2021, 175 patients (mean age, 53 years;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CONCLUSIONS: Combination candesartan and carvedilol therapy had no demonstrable cardioprotective effect in patients receiving anthracycline-based chemotherapy with high-risk on-treatment cardiac troponin I concentrations. Low-risk nonrandomized patients had similar declines in left ventricular ejection fraction, bringing into question the utility of routine cardiac troponin monitoring. Furthermore, the modest declines in left ventricular ejection fraction suggest that the value and clinical impact of early cardioprotection therapy need to be better defined in patients receiving high-dose anthracycline.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
REGISTRATION: URL: https://doi.org/10.1186/ISRCTN24439460;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; 3202 Clinical Sciences; 3211 Oncology and Carcinogenesis,;;;;;;;;;;;
"5078,pub.1162767269,10.1186/s13014-023-02319-z,37496091,PMC10373367,Radiotherapy-induced diffuse myocardial fibrosis in early-stage breast cancer patients – multimodality imaging study with six-year follow-up,""BackgroundBreast radiotherapy (RT) induces diffuse myocardial changes, which may increase the incidence of heart failure with preserved ejection fraction. This study aimed to evaluate the early signs of diffuse fibrosis after RT and their evolution during a six-year follow-up.MethodsThirty patients with early-stage left-sided breast cancer were studied with echocardiography and electrocardiography (ECG) at baseline, after RT, and at three-year and six-year follow-up visits. Echocardiography analysis included an off-line analysis of integrated backscatter (IBS). ECG was analysed for fragmented QRS (fQRS). In addition, cardiac magnetic resonance (CMR) imaging was performed at the six-year control. The left ventricle 16-segment model was used in cardiac imaging, and respective local radiation doses were analysed.ResultsRegional myocardial reflectivity in inferoseptal segments increased by 2.02 (4.53) dB (p = 0.026) and the percentage of leads with fQRS increased from 9.2 to 16.4% (p = 0.002) during the follow-up. In CMR imaging, abnormal extracellular volume (ECV) and T1 mapping values were found with anteroseptal and apical localization in a median of 3.5 (1.00–5.75) and 3 (1.25–4.00) segments, respectively. A higher left ventricle radiation dose was associated with an increased likelihood of having changes simultaneously in CMR and echocardiography (OR 1.26, 95% Cl. 1.00–1.59, p = 0.047).ConclusionsAfter radiotherapy, progressive changes in markers of diffuse myocardial fibrosis were observed in a multimodal manner in ECG and echocardiography. Changes in echocardiography and abnormal values in CMR were localized in the septal and apical regions, and multiple changes were associated with higher radiation doses."",""The authors would thank the research nurses Virpi Palomäki, Hanna-Leena Näppilä, Kati Helleharju, and Katri Mikkonen for their expert assistance during the study."",""This study received funding from non-profit trusts: Paavo and Eila Salonen Legacy, Georg and Ella Ehrnrooth Legacy, Aarne Koskelo Legacy, Elli and Elvi Oksanen Legacy, Finnish Cultural Foundation Pirkanmaa Regional fund, the Competitive State Research Financing of the Expert Responsibility area of Tampere University Hospital and HUS Diagnostic Center fund. The funding body did not affect the study design, data collection, analysis, or interpretation of data and did not participate in the writing of the manuscript."",Radiation Oncology,,,Humans";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"5077,pub.1107989279,10.1007/s10554-018-1482-2,30390170,,Early diastolic strain rate measurements by cardiac MRI in breast cancer patients treated with trastuzumab: a longitudinal study,""We evaluated temporal changes in early diastolic strain rates by cardiovascular magnetic resonance (CMR) as an early detector of trastuzumab-induced ventricular dysfunction. We conducted a prospective, multi-centre, longitudinal observational study of 41 trastuzumab-treated breast cancer women who underwent serial CMR (baseline, 6, 12, and 18 months). Two blinded readers independently measured left ventricular ejection fraction (LVEF), peak systolic strain parameters (global longitudinal strain [GLS] and global circumferential strain [GCS]), and early diastolic strain rate parameters (global longitudinal diastolic strain rate [GLSR-E], global circumferential diastolic strain rate [GCSR-E], and global radial diastolic strain rate [GRSR-E]), by feature tracking (FT-CMR) using CMR42. There was a significant decline in peak systolic strain GLS and GCS at 6 months (p = 0.024 and p < 0.001, respectively) and 12 months (p = 0.002 and p < 0.001, respectively), followed by recovery at 18 months, which paralleled decline in LVEF at 6 months (p = 0.034) and 12 months (p = 0.012). Conversely, early diastolic strain rates GLSR-E and GCSR-E did not significantly change over 18 months (p > 0.10), while GRSR-E was marginally significant at 12 months (p = 0.021). There was no significant correlation between changes at 6 months in LVEF and GLSR-E or GRSR-E (p > 0.10), and a marginally significant weak correlation between LVEF and GCSR-E (p = 0.046). Among trastuzumab-treated patients without overt cardiotoxicity, there was no consistent temporal change in FT-CMR-derived diastolic strain rate parameters up to 18 months, in contrast to decline in systolic strain and LVEF. Systolic strains by FT-CMR are likely more useful than diastolic strain rates for monitoring subclinical trastuzumab-related myocardial dysfunction.ClinicalTrials.gov identifier NCT01022086."",""This study was funded by an operating grant from the Canadian Institutes of Health Research (CIHR) and Roche. We thank all the patients who participated in this study, the study coordinators, and Rosane Nisenbaum for her assistance in data management. Dr Kim A. Connelly is supported by a New Investigator award from the CIHR and an Early Researcher award from the Ministry of Ontario. Dr. Yan is supported by a Clinician-Scientist Award from the University of Toronto. Dr. Thavendiranathan is supported by a New Investigator Award from the CIHR."",,The International Journal of Cardiovascular Imaging,,,""Adult";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
